Date,Portfolio
2023-05-05,0.021769231776830118
2023-05-08,0.0038425898602743513
2023-05-09,-0.002962233718018819
2023-05-10,0.025154983772395268
2023-05-11,0.013537818506167391
2023-05-12,-0.004586774783481563
2023-05-15,-0.0003435204157230317
2023-05-16,0.013088651913112877
2023-05-17,0.010605127217984242
2023-05-18,0.01672099879429162
2023-05-19,-0.004179746244941444
2023-05-22,0.0027860721844908546
2023-05-23,-0.013540419472182062
2023-05-24,-0.00032474576314438816
2023-05-25,0.012604813518676667
2023-05-26,0.02193799495783715
2023-05-30,0.0026984438724287417
2023-05-31,-0.006059807632845945
2023-06-01,0.013366746296510735
2023-06-02,0.008209945947788969
2023-06-05,0.0032787620425377114
2023-06-06,0.0029630421058465884
2023-06-07,-0.030269259600642206
2023-06-08,0.010701592563456104
2023-06-09,0.00024139978854512047
2023-06-12,0.016868434682550483
2023-06-13,0.001739377429671075
2023-06-14,0.0023444896694443614
2023-06-15,0.014848680723212248
2023-06-16,-0.011992004704426818
2023-06-20,-0.0033183336490327084
2023-06-21,-0.011894082053310742
2023-06-22,0.024433218762543275
2023-06-23,-0.007133518861624269
2023-06-26,-0.018939530603746823
2023-06-27,0.011822941912426126
2023-06-28,0.006138807592668525
2023-06-29,-0.004622645102282164
2023-06-30,0.015792161117474727
2023-07-03,-0.003684106108654323
2023-07-05,0.00278104644454153
2023-07-06,-0.0043715469027490236
2023-07-07,-0.003026047392815199
2023-07-10,-0.018336375559034924
2023-07-11,0.004478998647208641
2023-07-12,0.013450305260204982
2023-07-13,0.023152626166441922
2023-07-14,0.00453864449062562
2023-07-17,0.0010167123033203126
2023-07-18,0.006260156957732195
2023-07-19,-0.00012647736772561976
2023-07-20,-0.024429289985579715
2023-07-21,-0.001998670459963095
2023-07-24,0.0028327175019036534
2023-07-25,0.0073769820923981965
2023-07-26,0.0036786975556732226
2023-07-27,-0.006477708464637999
2023-07-28,0.022743411569280374
2023-07-31,0.0020015928583176604
2023-08-01,-0.006722005048701169
2023-08-02,-0.023354755308210927
2023-08-03,-0.000981704669442693
2023-08-04,0.007753161647390603
2023-08-07,0.008708336148563572
2023-08-08,-0.0060569066024824085
2023-08-09,-0.01228943144934021
2023-08-10,0.0015757352074950045
2023-08-11,-0.001927971483981623
2023-08-14,0.01194964757979746
2023-08-15,-0.0126830548915411
2023-08-16,-0.008706473149393282
2023-08-17,-0.006094266634639793
2023-08-18,-0.005813947551315555
2023-08-21,0.01065986748824136
2023-08-22,0.00299793968754169
2023-08-23,0.017569210986481777
2023-08-24,-0.02388555089201049
2023-08-25,0.008352538513551281
2023-08-28,0.0046988326656548975
2023-08-29,0.01900985444795602
2023-08-30,0.007755060450565343
2023-08-31,0.0054247785153698005
2023-09-01,0.002053536053040749
2023-09-05,0.0026680699817829456
2023-09-06,-0.015541932940246804
2023-09-07,-0.0036218868188548524
2023-09-08,0.006903509290878525
2023-09-11,0.014024106084770381
2023-09-12,-0.015098751289252216
2023-09-13,0.009075676020723261
2023-09-14,0.006446943462151095
2023-09-15,-0.016244172759441698
2023-09-18,0.004051564821552686
2023-09-19,-0.003311581382635851
2023-09-20,-0.023314472375567327
2023-09-21,-0.020710018403343217
2023-09-22,-0.0015170858873101876
2023-09-25,0.00802970917457569
2023-09-26,-0.025381195772728536
2023-09-27,0.002087359702058301
2023-09-28,0.0044265177770575065
2023-09-29,0.0019338767224151066
2023-10-02,0.0192315136673799
2023-10-03,-0.02115908541709481
2023-10-04,0.016002972736205625
2023-10-05,-0.00026375824804221253
2023-10-06,0.01831112008792695
2023-10-09,0.006159096193862566
2023-10-10,-0.00020999117030863826
2023-10-11,0.013983058817760113
2023-10-12,-0.0015672017403737322
2023-10-13,-0.01294793718875561
2023-10-16,0.011943440637443434
2023-10-17,-0.003575672751459708
2023-10-18,-0.012930511099114599
2023-10-19,0.0005191972618233669
2023-10-20,-0.017538949724010565
2023-10-23,0.006608011347955952
2023-10-24,0.009667102178068213
2023-10-25,-0.03516951769144065
2023-10-26,-0.02628110446095745
2023-10-27,0.019742834515752716
2023-10-30,0.02286403979992855
2023-10-31,0.0012462090886613654
2023-11-01,0.022427769495922886
2023-11-02,0.010733406151978347
2023-11-03,0.0059914206908909876
2023-11-06,0.010519055050860733
2023-11-07,0.01301193790793851
2023-11-08,0.0038606974925323324
2023-11-09,-0.008061065598944307
2023-11-10,0.02156579411233359
2023-11-13,-0.006824934719078187
2023-11-14,0.014426593214291706
2023-11-15,-0.0017738608834065534
2023-11-16,0.010214771399886134
2023-11-17,-0.0031578931069932027
2023-11-20,0.010748781915350588
2023-11-21,-0.006498239962040858
2023-11-22,0.011653779733799436
2023-11-24,-0.005254853026825725
2023-11-27,0.0017116826848759979
2023-11-28,0.0037447009071285594
2023-11-29,-0.009153712519018628
2023-11-30,-0.004187136100183116
2023-12-01,-0.0008915639474724171
2023-12-04,-0.01469920416655068
2023-12-05,0.014290824823109935
2023-12-06,-0.00984250356910446
2023-12-07,0.020970106299103737
2023-12-08,0.001397257680956498
2023-12-11,-0.0109945876347692
2023-12-12,0.005298991304969473
2023-12-13,0.006520862591278241
2023-12-14,-0.009098691561419042
2023-12-15,0.008110481862204094
2023-12-18,0.011860878244491176
2023-12-19,0.002850604403542143
2023-12-20,-0.00412408571536753
2023-12-21,0.008311028594100253
2023-12-22,0.0005187363446651788
2023-12-26,-0.0006211841142383385
2023-12-27,-0.0024184387436993523
2023-12-28,0.0011790405095741532
2023-12-29,-0.004176687398603074
2024-01-02,-0.018636201947561316
2024-01-03,-0.0031540577136636586
2024-01-04,-0.01624589031311914
2024-01-05,-0.0011911123456006872
2024-01-08,0.02286673540198558
2024-01-09,0.007714593219632056
2024-01-10,0.01223042453758834
2024-01-11,0.0024002281156998507
2024-01-12,0.003024769063168591
2024-01-16,-0.004595058159170226
2024-01-17,-0.005983781527350112
2024-01-18,0.017280792357112305
2024-01-19,0.014863142228789658
2024-01-22,9.451293733707899e-05
2024-01-23,0.006946624784034856
2024-01-24,0.00557562967450864
2024-01-25,0.007678007917391546
2024-01-26,-0.00015647960924440607
2024-01-29,0.008158837353346543
2024-01-30,-0.012438291031011179
